uid	topic	url	derived_uid	lang_id	lang_manual	content_date
IC0015RBY	T106	https://tvrain.ru/teleshow/here_and_now/anton_geraschenko_reshenie_o_reaktsii_na_peresechenie_gumanitarnym_konvoem_granitsy_ukrainy_budet_prinimatsja_glavnokomandujuschim_poroshenko-374409/	HC000Q7KY	rus	rus	2017-11-23T00:00:00-05:00
IC0015RC3	T106	https://echo.msk.ru/blog/snikitsky/1586022-echo/	HC000Q7OF	rus	rus	2015-07-16T16:10:00-04:00
IC0015RD9	T106	https://jpgazeta.ru/rossiya-napravila-na-donbass-60-y-gumanitarnyiy-konvoy/	HC000Q7KN	rus	rus	2017-02-22T11:29:00-05:00
IC0015RDV	T106	https://tjournal.ru/52097-tvrain-double-meaning	HC000Q7KO	rus	rus	2014-08-22T00:00:00-04:00
IC0015RGQ	T106	http://korrespondent.net/ukraine/3820780-v-humkonvoe-rossyy-nedoschytaly-desiat-hruzovykov	HC000Q7KQ	rus	rus	2017-02-28T09:36:00-05:00
IC0015RHN	T106	http://magspace.ru/blog/vigilant-eye/262372.html	HC000Q7OJ	rus	rus	2017-08-12T00:00:00-04:00
IC0015RM9	T106	http://lytkin-pavel.livejournal.com/243295.html	HC000Q7L4	rus	rus	2014-08-11T00:00:00-04:00
IC0015ROH	T107	https://gorod48.ru/topnews/241553/	HC000Q7TZ	rus	rus	2014-05-12T11:24:00-04:00
IC0015ROM	T106	http://nikitskij.livejournal.com/526468.html	HC000Q7L5	rus	rus	2015-04-29T23:12:00-04:00
IC0015RPN	T106	http://drugoi.livejournal.com/4022923.html	HC000Q7L6	rus	rus	2014-08-21T00:00:00-04:00
IC0015RQ4	T106	https://www.svoboda.org/a/26543329.html	HC000Q7KS	rus	rus	2014-08-22T00:00:00-04:00
IC0015RR3	T106	https://www.1tv.ru/news/2014-12-12/30891-rossiyskiy_gumanitarnyy_konvoy_privyoz_v_donetsk_i_lugansk_to_chto_lyudyam_zhiznenno_neobhodimo	HC000Q7KT	rus	rus	2016-12-12T00:00:00-05:00
IC0015RTR	T106	http://www.aif.ru/euromaidan/report/1319473?utm_source=aifrelated&utm_medium=click&utm_campaign=aifrelated	HC000Q7KU	rus	rus	2014-08-22T16:06:00-04:00
IC0015SAL	T107	https://www.csmonitor.com/World/Security-Watch/terrorism-security/2014/0512/Ukrainian-separatists-hail-self-rule-snub-to-Kiev-amid-fraud-claims	HC000Q7M3	eng	eng	2014-05-12T00:00:00-04:00
IC0015SHW	T107	http://ipress.ua/news/referendum_donetskoi_respubliky_ie_nelegitymnym__tsvk_62288.html	HC000Q7UW	ukr	ukr	2014-04-30T15:17:00-04:00
IC0015SJO	T107	http://www.pravda.com.ua/news/2014/05/11/7024971/	HC000Q7UY	ukr	ukr	2017-05-11T00:00:00-04:00
IC0015SLH	T107	http://www.pravda.com.ua/news/2014/05/11/7025000/	HC000Q7V0	ukr	ukr	2017-05-11T00:00:00-04:00
IC0015SLS	T107	https://tsn.ua/politika/v-avdiyivci-na-referendum-ekstremistiv-nihto-ne-priyshov-348954.html	HC000Q7V1	ukr	ukr	2017-05-11T00:00:00-04:00
IC0015Y2G	T107	https://www.youtube.com/watch?v=O4FFY-pnICk	IC0015Y2I	eng	eng,ukr	2014-06-09T00:00:00-04:00
IC0015Y2N	T107	https://www.youtube.com/watch?v=GkHKYc8PH4g	IC0015Y2R	eng	eng,ukr	2014-05-12T00:00:00-04:00
IC0015Y2U	T107	https://www.youtube.com/watch?v=QqSsvrj9y6Q	IC0015Y2X	und	eng,ukr	2014-05-16T00:00:00-04:00
IC0015YIB	T105	https://www.youtube.com/watch?v=27tblmidQ_I	IC0015YID	und	rus	2015-03-05T00:00:00-05:00
IC00163E2	T105	https://rutube.ru/video/fa67f150589cc9ac1d4d3046328e2bfb/	n/a	n/a	rus	n/a
IC00160DV	T107	http://www.independent.co.uk/news/world/europe/ukraine-crisis-russia-backs-results-of-sundays-referendums-in-donetsk-and-luhansk-9354683.html	HC000T68Q	eng	eng,ukr	2014-05-12T10:17:00-04:00
IC00160EK	T107	https://www.reuters.com/article/us-ukraine-crisis/rebels-appeal-to-join-russia-after-east-ukraine-referendum-idUSBREA400LI20140512	HC000T68P	eng	eng,ukr	2014-05-12T21:42:47-04:00
IC00160EQ	T107	http://www.cnn.com/2014/05/11/world/europe/ukraine-crisis/index.html	HC000T68O	eng	eng,ukr	2014-05-11T00:00:00-04:00
IC00164DB	T105	http://maxpark.com/community/politic/content/3279492	HC000T6F6	rus	rus	2015-02-09T14:32:00-05:00
IC00164DG	T105	https://news.pn/ru/RussiaInvadedUkraine/125875	HC000T6F5	und	rus	2017-12-07T14:42:59-05:00
IC00164DP	T105	http://www.planetoday.ru/evrosouz-obvinil-opolchencev-v-iavnom-naryshenii-peremiriia-v-debalcevo/	HC000T6F3	rus	rus	2015-02-18T00:00:00-05:00
IC00164EE	T105	http://militariorg.ucoz.ru/publ/novorossija/o_peremirii_ukrainskie_voennye_v_debalcevo_uznajut_ot_opolchencev/18-1-0-45495	HC000T6F2	rus	rus	2017-12-07T00:00:00-05:00
IC00164EJ	T105	https://point.md/ru/novosti/v-mire/v-rajone-debaljcevo-prodolzhayutsya-boi	HC000T6F1	rus	rus	2015-02-01T10:22:00-05:00
IC00164FF	T105	https://ru.publika.md/boi-na-ukraine-iz-debalcevo-yevakuirovany-pochti-vse-zhiteli_1558651.html	HC000T6F0	rus	und,eng,rus	2015-02-12T14:31:00-05:00
IC00164GJ	T105	https://www.rbc.ru/politics/16/02/2015/54e1e72e9a79476e54f58cee	HC000T6EY	rus	rus	2015-02-16T19:56:00-05:00
IC00164GO	T105	https://ru.publika.md/peremirie-na-bumage-na-vostoke-ukrainy-idut-boi_1560371.html	HC000T6EX	rus	rus	2015-02-16T13:48:00-05:00
IC00164JU	T105	http://www.canal3.md/ru/boi-za-debalcevo-ne-prekrashhayutsya-nes_6815.html	HC000T6EU	rus	rus	2015-02-17T22:23:00-05:00
IC00164KK	T105	http://nv.ua/ukraine/poyavilis-novye-dokazatelstva-uchastiya-oficerov-vs-rf-v-boyah-za-debalcevo-35157.html	HC000T6ET	rus	rus	2015-02-18T17:40:00-05:00
IC00164KM	T105	http://www.canal3.md/ru/ukraina-boi-prodolzhayutsya-obe-storony_6156.html	HC000T6ES	rus	rus	2015-02-02T20:24:00-05:00
IC00164LC	T105	https://tvzvezda.ru/news/vstrane_i_mire/content/201501272001-utso.htm	HC000T6ER	rus	rus	2015-01-27T20:01:00-05:00
IC00164LW	T105	http://news.liga.net/news/politics/5065545-general_ssha_pod_debaltsevom_rf_sovershila_pryamoe_vmeshatelstvo.htm	HC000T6EQ	rus	rus	2015-02-11T16:47:00-05:00
IC00164MM	T105	https://ru.reuters.com/article/topNews/idRUKBN0LL1PB20150218	HC000T6EO	rus	rus	2015-02-18T00:00:00-05:00
IC00164MS	T105	https://ru.tsn.ua/ato/v-genshtabe-govoryat-chto-iz-debalcevo-vyvedeno-2-5-tysyachi-boycov-ato-411575.html	HC000T6EN	rus	rus	2015-02-18T00:00:00-05:00
IC00164N2	T105	https://mikle1.livejournal.com/4979323.html	HC000T6EM	rus	rus	2013-12-04T18:13:00-05:00
IC00164NB	T105	https://ria.ru/world/20150219/1048609977.html	HC000T6EL	rus	rus	2015-02-19T15:55:00-05:00
IC00164NO	T105	http://politikus.ru/events/41844-kak-tolko-ukrainskaya-armiya-okazalas-v-kotle-oon-potrebovala-gumanitarnogo-peremiriya-pod-debalcevo.html	HC000T6EK	rus	rus	2015-02-01T00:12:00-05:00
IC00164DI	T105	https://www.youtube.com/watch?v=BVwmL_TBKeg&t=142s	IC00164DM	und	rus	2015-02-15T00:00:00-05:00
IC00164HK	T105	https://otvet.mail.ru/question/175408378	n/a	n/a	rus	n/a
IC00164HO	T105	https://unmultimedia.podster.fm/1388	n/a	n/a	rus	n/a
IC00164IR	T105	https://usin.podster.fm/92	n/a	n/a	rus	n/a
IC0015NCV	T107	https://www.youtube.com/watch?v=4DbsqsddOOM	IC0015NCZ	rus	rus	2014-04-27T00:00:00-04:00
IC0015ND2	T107	https://www.youtube.com/watch?v=oH3wo3EZt4M	IC0015ND6	rus	rus	2014-05-11T00:00:00-04:00
IC0015WVL	T106	http://ipress.ua/ru/news/rossyya_perevozyt_v_gumanytarnih_konvoyah_oruzhye_dlya_terrorystov_na_donbasse__poroshenko_106794.html	HC000ZXRM	rus	rus	2015-01-26T16:56:00-05:00
IC0015XV8	T107	https://ukr.segodnya.ua/politics/es-otkazalsya-priznat-referendum-v-donbasse-519597.html	HC000ZXRO	ukr	ukr	2017-05-12T00:00:00-04:00
IC001663H	T106	http://xvesti.ru/goroda-sputniki/ilovaysk-segodnya/2319-ilovaysk-pamyatnik.html	n/a	n/a	rus	n/a
IC001662I	T105	https://24tv.ua/ru/prodolzhaetsja_boj_za_trassu_debalcevoartemovsk__shtab_ato_n541629	HC000ZXRW	rus	rus,ukr	2015-02-09T20:56:00-05:00
IC001663L	T106	https://greenchelman-3.livejournal.com/2657425.html	HC000ZXRY	rus	rus	2017-11-23T14:31:00-05:00
IC00167JD	T105	https://www.commondreams.org/news/2015/02/18/ukraine-rebels-win-fight-key-city-will-cease-fire-find-root-battles-wake	HC000ZXU8	eng	eng	2015-02-18T00:00:00-05:00
IC00167SG	T105	https://www.ft.com/content/470b14da-b785-11e4-981d-00144feab7de	HC000ZXUO	eng	eng	2017-12-22T09:06:20-05:00
IC00167SI	T105	http://www.hurriyetdailynews.com/ukraine-lost-179-troops-in-battle-for-debaltseve-78656	HC000ZXUP	eng	eng	2015-02-21T13:40:00-05:00
IC00167L0	T105	https://www.youtube.com/watch?v=8erUvnsoW5k	IC00167L3	eng	eng	2015-02-17T00:00:00-05:00
IC00167I9	T105	https://www.youtube.com/watch?v=R4HP7UDpwiM	IC00167ID	eng	eng,ukr	2015-02-18T00:00:00-05:00
IC00167HM	T105	https://www.youtube.com/watch?v=Wb3Mrp6bwjU	IC00167HO	eng	eng	2015-02-24T00:00:00-05:00
IC00167QO	T105	https://www.nbcnews.com/storyline/ukraine-crisis/rebels-suffer-heavy-losses-battle-ukraines-debaltseve-n296841	HC000ZXUL	eng	eng	2015-01-31T10:03:00-05:00
IC00167T3	T106	https://www.defense.gov/News/Article/Article/603113/dod-russian-convoy-violates-ukrainian-sovereignty/	HC000ZXUQ	eng	eng	2017-12-22T09:06:19-05:00
IC00167I3	T105	https://www.instagram.com/p/zVH5L-qk5H/?tagged=debaltseve	HC000ZXU2	und	eng,rus	2017-12-22T09:06:22-05:00
IC00167IN	T105	http://www.businessinsider.com/ukraines-military-facing-make-or-break-moment-2015-2	HC000ZXU7	eng	eng	2015-02-17T13:00:00-05:00
IC00167I6	T105	https://www.instagram.com/p/zQMDnjuj69/?tagged=debaltseve	HC000ZXU3	und	eng	2017-12-22T09:06:22-05:00
IC00167HE	T105	https://www.raptureforums.com/forums/threads/ukrainian-soldiers-retreat-from-debaltseve.100600/	HC000ZXTY	eng	eng	2015-02-21T00:00:00-05:00
IC00167II	T105	https://www.washingtonpost.com/world/europe/ukraine-evacuees-leave-war-in-the-east-for-safety-and-uncertainty-in-the-west/2015/02/05/97d73fe8-ac03-11e4-8876-460b1144cbc1_story.html	HC000ZXU6	eng	eng	2015-02-08T14:26:00-05:00
IC00167HT	T105	https://www.instagram.com/p/zUNA2LhmhN/?tagged=debaltseve	HC000ZXU0	und	eng,rus	2017-12-22T09:06:22-05:00
IC00167OR	T105	http://www.telegraph.co.uk/news/worldnews/europe/ukraine/11412382/Watch-Drone-footage-purports-to-show-battle-of-Debaltseve.html	HC000ZXUI	eng	eng	2015-02-13T20:18:00-05:00
IC00167IF	T105	https://www.instagram.com/p/yypFvrhmqt/?tagged=debaltseve	HC000ZXU5	und	eng,rus,ukr	2017-12-22T09:06:22-05:00
IC00167HW	T105	https://www.youtube.com/watch?v=8OVOqKQVOdk	IC00167HZ	eng	eng	2015-02-18T00:00:00-05:00
IC001698Z	T106	https://www.thedailybeast.com/russias-suspicious-humanitarian-aid-for-ukraine-separatists	HC000ZXWR	eng	eng	2014-08-12T16:40:00-04:00
IC00169KJ	T107	https://espreso.tv/news/2017/06/07/katastrofa_mh17_zyavylysya_foto_viyskovykh_yaki_vezly_quotbukquot_do_kordonu_z_ukrayinoyu	HC000ZXXH	ukr	rus,ukr	2017-06-07T10:55:00-04:00
IC00169ZO	T107	https://www.stopfake.org/en/in-moscow-the-voting-at-the-donbass-referendum-was-organized-by-the-infamous-howler-from-odessa/	HC000ZXM4	eng	eng,rus	2014-05-12T20:10:00-04:00
IC0016988	T106	http://www.uawire.org/us-representative-to-osce-russian-humanitarian-convoys-to-donbas-confirm-its-involvement-in-the-conflict-in-eastern-ukraine	HC000ZXWO	eng	eng	2017-11-03T13:00:39-04:00
IC001693C	T107	https://day.kyiv.ua/uk/article/tema-dnya-podrobici/yavka-na-referendumi-do-10-viborciv	HC000ZXWD	ukr	ukr	2017-05-13T00:00:00-04:00
IC0016905	T106	https://www.youtube.com/watch?v=qFMPcwPNO28	IC0016907	eng	eng	2014-09-13T00:00:00-04:00
IC00169TG	T107	http://www.pravda.com.ua/news/2016/11/16/7126957/	HC000ZXLT	ukr	ukr	2016-11-16T00:00:00-05:00
IC001697P	T106	https://qz.com/253835/putins-humanitarian-convoy-dims-hope-for-peace-and-buys-time-for-ukraines-separatists/	HC000ZXWN	eng	eng	2014-08-22T00:00:00-04:00
IC001698B	T106	https://www.nato.int/cps/en/natohq/news_112112.htm	HC000ZXWP	eng	eng,rus,ukr	2014-08-22T17:11:00-04:00
IC00168TT	T106	https://www.cnn.com/2014/08/22/world/europe/ukraine-crisis/index.html	HC000ZXW5	eng	eng	2014-08-28T00:00:00-04:00
IC00168ZW	T106	http://www.cnn.com/2014/08/12/world/europe/ukraine-crisis/index.html	HC000ZXW6	eng	eng	2014-08-15T00:00:00-04:00
IC001694Y	T107	https://www.radiosvoboda.org/a/28479582.html	HC000ZXWF	ukr	ukr	2017-05-11T08:15:00-04:00
IC00169Q9	T107	https://tsn.ua/svit/gruziya-nadala-niderlandam-raketu-buk-dlya-rozsliduvannya-katastrofi-mh17-1015750.html	HC000ZXLL	ukr	ukr	2017-12-21T03:57:00-05:00
IC00168L5	T106	https://www.youtube.com/watch?v=6jbXueV1dWA	IC00168L9	eng	eng,rus	2014-08-13T00:00:00-04:00
IC001690C	T106	https://www.youtube.com/watch?v=g9hZVlpi2xY	IC001690F	eng	eng	2014-09-20T00:00:00-04:00
IC00168TL	T106	https://www.rt.com/news/180664-ukraine-russian-humanitarian-convoy/	HC000ZXW4	eng	eng	2014-08-15T15:18:00-04:00
IC00168KY	T106	https://www.youtube.com/watch?v=9_Bg7ZFISuM	IC00168L1	eng	eng,rus	2014-08-12T00:00:00-04:00
IC001696I	T107	https://zaxid.net/referendum_u_donetsku_koordinuyetsya_z_moskvi__sbu_n1308096	HC000ZXWK	ukr	ukr	2017-05-07T00:00:00-04:00
IC0016998	T106	https://www.usatoday.com/story/news/world/2014/08/15/ukraine-russian-convoy/14097225/	HC000ZXWS	eng	eng	2014-08-15T00:00:00-04:00
IC001685P	T106	http://www.dailymail.co.uk/news/article-2723809/Russian-humanitarian-convoy-comes-attack-form-satirical-Twitter-mock-ups-accusing-Putin-covert-military-action-Ukraine-set-refuse-entry.html	HC000ZXVS	eng	eng,rus,ukr	2014-12-21T00:00:00-05:00
IC00169MI	T107	http://www.unn.com.ua/uk/news/1693984-moskva-prokomentuvala-zaiavy-prokurora-niderlandiv-z-rozsliduvannia-avarii-mh17	n/a	ukr	rus,ukr	2017-12-21T17:57:00-05:00
IC00169RV	T107	https://www.youtube.com/watch?v=VYun72QFi4I	IC00169RX	und	ukr	2017-08-25T00:00:00-04:00
IC00169MP	T107	http://nv.ua/ukr/world/countries/rosija-dosi-ne-peredala-dani-po-avariji-mn17-slidchi-247333.html	HC000ZXXK	ukr	ukr	2017-12-22T09:06:19-05:00
IC00168KR	T106	https://www.youtube.com/watch?v=2mgbeCO-wCI	IC00168KU	eng	eng	2014-11-12T00:00:00-05:00
IC0016974	T107	http://tyzhden.ua/News/109590	HC000ZXWL	ukr	eng,ukr	2017-05-12T00:00:00-04:00
IC001699M	T106	http://www.latimes.com/world/europe/la-fg-russia-ukraine-putin-convoy-20140811-story.html	HC000ZXWU	eng	eng	2014-08-11T23:08:21-04:00
IC00169N6	T107	https://www.youtube.com/watch?v=V5E8kDo2n6g&feature=youtu.be	IC00169N8	ukr	rus	2014-07-17T00:00:00-04:00
IC001690J	T106	https://www.pbs.org/newshour/world/ukraine-calls-russian-aid-convoy-direct-invasion	HC000ZXW9	eng	eng	2014-08-22T15:50:00-04:00
IC00169O6	T107	https://tsn.ua/svit/u-niderlandah-zayavili-pro-sprobu-rosiyi-vplinuti-gromadsku-dumku-schodo-katastrofi-mn17-1038880.html	HC000ZXXP	ukr	rus,ukr	2017-12-21T05:40:00-05:00
IC00168NC	T106	https://www.cnn.com/2014/08/13/world/europe/ukraine-crisis/index.html	HC000ZXW2	eng	eng	2014-08-14T00:00:00-04:00
IC001699I	T106	https://www.rbth.com/politics/2014/08/13/humanitarian_convoy_to_ukraine_trojan_horse_or_genuine_aid_mission_38965.html	HC000ZXWT	eng	eng	2014-08-13T00:00:00-04:00
IC00169JP	T107	https://www.unian.ua/politics/916787-turchinov-nazvav-farsom-psevdoreferendum-na-donbasi.html	HC000ZXXE	ukr	ukr	2017-05-12T09:29:00-04:00
IC00169N1	T107	https://www.obozrevatel.com/ukr/crime/86742-zvit-z-rozsliduvannya-katastrofi-mh17-zahidni-zmi-otsinili-visnovki-bellingcat.htm	HC000ZXXM	ukr	eng,rus,ukr	2017-06-08T00:00:00-04:00
IC00169AW	T106	https://www.cnbc.com/2014/08/11/putin-tells-eus-barroso-russia-is-coordinating-aid-convoy-to-ukraine.html	n/a	eng	eng	2014-08-11T00:00:00-04:00
IC00169G8	T106	http://www.interpretermag.com/russians-used-humanitarian-convoys-to-send-militants-into-ukraine-russian-organizer-of-this-effort-says/	HC000ZXX4	eng	eng	2014-12-26T00:00:00-05:00
IC00169FY	T106	https://www.rt.com/news/187460-russian-aid-convoy-ukraine/	HC000ZXX3	eng	eng	2014-09-13T02:00:00-04:00
IC00169U1	T107	http://nv.ua/ukr/opinion/piontkovskiy/mh17-moskva-vse-znala-1500900.html	HC000ZXLV	und	ukr	2017-07-20T00:00:00-04:00
IC00169TP	T107	https://ukranews.com/news/466154-v-gpu-nashly-lyudey-prychastnykh-k-krushenyyu-reysa-mh17-nad-donbassom	HC000ZXLU	rus	rus	2017-12-20T16:30:00-05:00
IC00169OR	T107	https://www.obozrevatel.com/ukr/crime/krah-mh17-na-donbasi-klyuchovij-figurant-zrobiv-guchnu-zayavu.htm	HC000ZXLJ	ukr	eng,rus,ukr	2017-12-21T17:56:00-05:00
IC00169B3	T106	https://www.kyivpost.com/article/content/war-against-ukraine/russian-humanitarian-convoys-cross-ukrainian-border-379043.html	HC000ZXWX	eng	eng	2015-01-31T12:25:00-05:00
IC00169U5	T107	https://www.unian.ua/politics/1809262-mijnarodniy-sud-oon-sogodni-rozpochne-sluhannya-za-pozovom-ukrajini-do-rosiji-vistupatime-ukrajinska-storona.html	HC000ZXLW	ukr	ukr	2017-03-06T11:08:00-05:00
IC001697I	T107	https://ukr.segodnya.ua/politics/mid-referendumy-v-doneckoy-i-luganskoy-oblastyah-prizvany-skryt-realnye-nastroeniya-v-obshchestve--519539.html	HC000ZXWM	ukr	rus,ukr	2017-05-11T00:00:00-04:00
IC0015N9N	T107	https://www.youtube.com/watch?v=8b4kuGnXMaA	IC0015N9R	rus	rus	2014-05-11T00:00:00-04:00
IC0015N91	T107	https://www.youtube.com/watch?v=Tk37sMDbum4	IC0015N94	eng	eng,rus,ukr	2014-11-02T00:00:00-04:00
IC00169JC	T107	https://www.unian.ua/politics/916914-referendumi-u-donetskiy-i-luganskiy-oblastyah-ne-mayut-jodnih-pravovih-naslidkiv-tsvk.html	HC000ZXXD	ukr	ukr	2017-05-12T13:06:00-04:00
IC00168LC	T106	https://www.npr.org/sections/thetwo-way/2014/08/14/340336238/russian-aid-convoy-resumes-move-toward-ukraine-border	HC000ZXVY	eng	eng	2014-08-14T10:03:00-04:00
IC0016965	T107	https://www.unian.ua/politics/916615-na-referendumi-u-teroristiv-v-lugansku-progolosuyut-400-tisyach-mertvih-dush-zmi.html	HC000ZXWJ	ukr	ukr	2017-05-11T11:59:00-04:00
IC00169C8	T106	https://www.expatica.com/ru/news/country-news/Women-bearing-aid-desperate-to-enter-Ukraine-as-thousands-flee_430955.html	HC000ZXWY	eng	eng	2017-12-22T09:06:23-05:00
IC00169UI	T107	https://gazeta.ua/articles/donbas/_ptichka-upala-za-terrikon-dva-roki-tomu-nad-doneckom-zbili-malajzijskij-boing-mn17/711290	HC000ZXLX	ukr,rus	rus,ukr	2016-07-18T18:23:52-04:00
IC00169DG	T106	http://en.radiovaticana.va/news/2014/08/18/ukraine_says_rebels_attack_civilian_convoy/1104779	n/a	eng	eng	2014-08-18T19:07:00-04:00
IC00169CL	T106	https://consortiumnews.com/2014/08/23/russias-humanitarian-invasion/	HC000ZXWZ	eng	eng	2014-08-23T00:00:00-04:00
IC001691P	T107	https://www.youtube.com/watch?v=cf5rGVoHMEQ	IC001691R	ukr,rus	rus,ukr	2014-05-12T00:00:00-04:00
IC00169HZ	T107	https://dt.ua/UKRAINE/referendumi-pro-status-regioniv-pochalisya-v-doneckiy-i-luganskiy-oblastyah-143015_.html	HC000ZXXC	ukr	ukr	2017-05-11T00:00:00-04:00
IC001699O	T106	https://informnapalm.org/en/russia-prepares-media-provocation-penetration-white-column-trojan-horses/	HC000ZXWV	eng	eng	2014-08-13T00:00:00-04:00
IC001695M	T107	https://www.pravda.com.ua/news/2014/05/11/7024968/	HC000ZXWG	ukr	rus,ukr	2017-05-11T00:00:00-04:00
IC00169VY	T107	https://censor.net.ua/resonance/329306/dokazatelstva_togo_chto_reyis_mh17_byl_sbit_raketoyi_sistemy_buk	HC000ZXLZ	und	eng,rus	2015-03-20T15:30:00-04:00
IC00169LX	T107	https://www.radiosvoboda.org/a/news/28528737.html	HC000ZXXI	ukr	ukr	2017-06-05T08:58:00-04:00
IC001698E	T106	https://www.vox.com/2014/8/15/6006281/russia-ukraine-war-what-we-know	HC000ZXWQ	eng	eng	2014-08-22T17:04:00-04:00
IC00169DL	T106	http://www.ctvnews.ca/world/red-cross-to-lead-humanitarian-mission-into-rebel-held-ukraine-1.1954261	HC000ZXX1	eng	eng	2014-08-11T10:44:00-04:00
IC00169S2	T107	https://www.youtube.com/watch?v=eLIlbp2wQGM&feature=youtu.be	IC00169S5	und	ukr	2017-07-14T00:00:00-04:00
IC00169QV	T107	https://day.kyiv.ua/uk/news/191017-bellingcat-oprylyudnyla-novu-fotografiyu-rosiyskogo-buka-yakym-buv-zbytyy-mn17	HC000ZXLO	ukr	ukr	2017-12-21T18:41:00-05:00
IC00168MH	T106	http://www.interpretermag.com/ukraine-live-day-286-uninspected-and-unauthorized-humanitarian-convoy-crosses-the-border/	HC000ZXW0	eng	eng	2014-11-30T00:00:00-05:00
IC00169SR	T107	https://www.5.ua/video/zvit-tekhnichnoho-rozsliduvannia-katastrofy-mn17-podrobytsi-95572.html	HC000ZXLS	ukr	ukr	2017-12-22T09:06:21-05:00
IC00169NC	T107	http://porto.mfa.gov.ua/ua/news/embassy-news/26115-pres-reliz-shhodo-zbitogo-litaka-mn17-malazijsykih-avialinij-nad-teritorijeju-ukrajini	HC000ZXXO	ukr	ukr	2017-07-18T00:00:00-04:00
IC00169Z9	T107	https://www.theglobeandmail.com/news/world/controversial-independence-votes-add-to-ukrainian-instability/article18599173/	HC000ZXM3	eng	eng	2014-05-12T00:00:00-04:00
IC00169MT	T107	https://ukr.segodnya.ua/politics/u-putina-prokommentirovali-novyy-doklad-bellingcat-po-boingu-mh17-713032.html	HC000ZXXL	und	ukr	2017-05-04T00:00:00-04:00
IC00169OV	T107	https://novynarnia.com/2017/09/06/niderlandi-sud-u-spravi-zbitogo-boyinga-mh17-proyde-v-gaazi/	HC000ZXLK	ukr	ukr	2017-09-06T22:56:00-04:00
IC00169QG	T107	https://hromadske.ua/posts/sprava-mh17-kerivnik-mizhnarodnoi-slidchoi-hrupi	HC000ZXLM	ukr	ukr	2017-12-21T14:33:00-05:00
